date,sku,stock,reserved,sales,country,price_de,price_ae,price_at,price_be,price_bg,price_ca,price_ch,price_cl,price_cy,price_cz,price_dk,price_gp,price_ee,price_es,price_fi,price_fr,price_gr,price_hr,price_hu,price_il,price_is,price_it,price_kr,price_lt,price_lu,price_lv,price_mc,price_mt,price_nl,price_no,price_pl,price_pt,price_ro,price_se,price_si,price_sk,price_tr,sale_de,sale_ae,sale_at,sale_be,sale_bg,sale_ca,sale_ch,sale_cl,sale_cy,sale_cz,sale_dk,sale_gp,sale_ee,sale_es,sale_fi,sale_fr,sale_gr,sale_hr,sale_hu,sale_il,sale_is,sale_it,sale_kr,sale_lt,sale_lu,sale_lv,sale_mc,sale_mt,sale_nl,sale_no,sale_pl,sale_pt,sale_ro,sale_se,sale_si,sale_sk,sale_tr
2022-02-20,A0000004,273,31,18,IT,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,1,,2,,,,,,6,,,,,,,,,,,,,,,
2022-02-20,A0000005,107,38,4,NL,26.9500007629395,,,,,,,,,,,,,,,,,,,,,27.6299991607666,,,,,,,26.9500007629395,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
2022-02-21,A0000001,265,34,8,IT,35.9000015258789,,,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,,,,,,,,
2022-02-21,A0000002,179,41,12,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2022-02-21,A0000003,383,118,20,PT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,27.3899993896484,,,,,,11,,2,,,,,,,,,,,3,,2,,,,,,1,,,,,,,,,,1,,,,,
2022-02-21,A0000004,254,41,27,SE,25.573637008667,,,28.1800003051758,,,,,,,,,,,,27.1733341217041,,,,,,27.9500007629395,,,,,,,,,,,,,,,,12,,,1,,,,,,,,,,,,6,,,,,,7,,,,,,,,,,,,1,,,
2022-02-21,A0000005,104,37,6,ES,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,A0000001,272,56,7,FR,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
2022-02-22,A0000002,171,55,10,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2022-02-22,A0000003,409,96,17,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,28.2866668701172,,,,,,29.9500007629395,,,,,,,,,,,,,,,,5,,2,,,,,,,,,,,5,,3,,,,,,2,,,,,,,,,,,,,,,
2022-02-22,A0000004,226,113,10,IT,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,4,,,,,,2,,,,,,,,,,,,,,,
2022-02-22,A0000005,120,61,8,NL,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,,5,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,
2022-02-23,A0000001,279,82,11,LU,35.9000015258789,,,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,35.2999992370606,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,3,,,,,,2,,,1,,,,,,,,,,,,
2022-02-23,A0000002,174,70,14,FR,26.9500007629395,,,,,,,,,,,,,22.2700004577637,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,
2022-02-23,A0000003,405,132,24,IT,26.9500007629395,,27.1800003051758,30.2000007629395,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,17,,1,1,,,,,,,,,,1,,1,,,,,,3,,,,,,,,,,,,,,,
2022-02-23,A0000004,229,169,13,IT,25.9500007629395,,,,,,,,,,,,,,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,
2022-02-23,A0000005,125,96,7,IT,26.9500007629395,,,,,,22.6499996185303,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,2,,1,,,,,,1,,,,,,,,,,,,,,,
2022-02-24,A0000001,277,77,9,NL,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,35.9500007629395,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,1,,,,,,,,
2022-02-24,A0000002,174,59,5,NL,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,,,,,,,,26.9500007629395,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
2022-02-24,A0000003,392,124,10,IT,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,28.1500002543132,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,
2022-02-24,A0000004,225,171,8,FR,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2022-02-24,A0000005,137,96,1,DE,26.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,A0000001,291,56,8,NL,35.9000015258789,,36.2000007629395,,,,,,,,,,,,,,,,,,,39.9500007629395,,,35.2999992370606,,,,35.9500007629395,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,
2022-02-25,A0000002,192,33,4,IT,26.9500007629395,,,,,,,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2022-02-25,A0000003,427,68,17,SE,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,29.9500007629395,,,,,,,,,,,,299.950012207031,,,,13,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,1,,,
2022-02-25,A0000004,274,107,11,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,5,,2,,,,,,,,,,,1,,2,,,,,,1,,,,,,,,,,,,,,,
2022-02-25,A0000005,169,62,3,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2022-02-26,A0000001,285,58,9,NL,35.9000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9500007629395,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
2022-02-26,A0000002,188,33,12,IT,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,
2022-02-26,A0000003,417,66,19,LU,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,26.5,,,,,,,,,,,,,8,,2,,,,,,,,,,,2,,5,,,,,,1,,,1,,,,,,,,,,,,
2022-02-26,A0000004,273,98,15,FR,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,26.3966674804688,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,1,,6,,,,,,,,,,,,,,,,,,,,,
2022-02-26,A0000005,176,52,5,IT,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2022-02-27,A0000001,286,50,14,PT,35.9000015258789,,,35.9500007629395,,,,,,,37.7099990844727,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,,,,,35.9500007629395,,,36.5400009155273,,,,,,5,,,1,,,,,,,1,,,1,,3,,,,,,1,,,,,,,1,,,1,,,,,
2022-02-27,A0000002,181,36,6,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2022-02-27,A0000003,411,65,26,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,11,,1,,,,,,,,,,,2,,7,,,,,,5,,,,,,,,,,,,,,,
2022-02-27,A0000004,265,100,21,IT,25.9500007629395,,26.1700000762939,28.1800003051758,,,,,,,,,,,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,9,,1,2,,,,,,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,
2022-02-27,A0000005,174,51,4,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
2022-02-28,A0000001,280,56,12,SE,34.0475010871887,,,,,,30.1700000762939,,,,,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,394.950012207031,,,,4,,,,,,3,,,,,,,1,,1,,,,,,2,,,,,,,,,,,,1,,,
2022-02-28,A0000002,179,33,11,IT,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,
2022-02-28,A0000003,398,73,17,PL,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.1183338165283,,,,,,29.9500007629395,,,,,,,,,95.2300033569336,,,,,,,6,,,,,,,,,,,,,3,,6,,,,,,1,,,,,,,,,1,,,,,,
2022-02-28,A0000004,268,94,16,PL,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,95.2300033569336,,,,,,,5,,2,,,,,,,,,,,1,,6,,,,,,1,,,,,,,,,1,,,,,,
2022-02-28,A0000005,176,48,5,FR,26.9500007629395,,27.1800003051758,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2022-03-01,A0000001,279,43,6,IT,35.9000015258789,,36.2000007629395,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2022-03-01,A0000002,170,33,7,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2022-03-01,A0000003,387,56,17,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,2,,6,,,,,,2,,,,,,,,,,,,,,,
2022-03-01,A0000004,263,83,13,IT,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,1,,3,,,,,,1,,,,,,,,,,,,,,,
2022-03-01,A0000005,178,42,3,IT,26.9500007629395,,,,,,,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2022-03-02,A0000001,279,22,11,SE,35.6500015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,394.950012207031,,,,8,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,
2022-03-02,A0000002,168,14,10,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
2022-03-02,A0000003,369,37,21,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,27.4549999237061,,,,,,29.9500007629395,,,,,,,,,,,,,,,,10,,2,,,,,,,,,,,3,,4,,,,,,2,,,,,,,,,,,,,,,
2022-03-02,A0000004,270,42,13,PT,25.9500007629395,,26.1700000762939,23.2900009155273,,,,,,,27.2600002288818,,,,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,21.4500007629395,,,,,,5,,1,1,,,,,,,1,,,,,3,,,,,,1,,,,,,,,,,1,,,,,
2022-03-02,A0000005,191,20,6,IT,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,
2022-03-03,A0000001,275,20,9,IT,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2022-03-03,A0000002,166,12,8,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
2022-03-03,A0000003,358,27,15,IT,26.9500007629395,,27.1800003051758,30.2000007629395,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,9,,1,1,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,
2022-03-03,A0000004,271,32,14,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,
2022-03-03,A0000005,188,21,3,IT,22.6499996185303,,,,,,,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2022-03-04,A0000001,270,16,7,FR,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2022-03-04,A0000002,166,29,7,FR,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,
2022-03-04,A0000003,358,14,15,IT,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,1,,4,,,,,,1,,,,,,,,,,,,,,,
2022-03-04,A0000004,270,56,11,NL,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,,,,,,,,25.9500007629395,,,,,,,,,6,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,
2022-03-04,A0000005,190,15,5,IT,,,27.1800003051758,,,,22.6499996185303,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2022-03-05,A0000001,270,14,8,IT,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,
2022-03-05,A0000002,162,33,9,IT,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,2,,,,,,1,,,,,,,,,,,,,,,
2022-03-05,A0000003,350,16,14,SE,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,299.950012207031,,,,10,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,1,,,
2022-03-05,A0000004,275,46,19,IT,25.9500007629395,,23.9899997711182,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,8,,2,,,,,,,,,,,2,,4,,,,,,3,,,,,,,,,,,,,,,
2022-03-05,A0000005,188,17,3,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2022-03-06,A0000001,255,13,8,IT,35.9000015258789,,36.2000007629395,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2022-03-06,A0000002,145,41,8,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
2022-03-06,A0000003,322,15,16,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,8,,2,,,,,,,,,,,3,,2,,,,,,1,,,,,,,,,,,,,,,
2022-03-06,A0000004,232,65,19,IT,25.4325006008148,,26.1700000762939,28.1800003051758,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,8,,2,2,,,,,,,,,,1,,3,,,,,,3,,,,,,,,,,,,,,,
2022-03-06,A0000005,183,16,2,ES,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,A0000001,,,13,IT,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,
2022-03-07,A0000002,,,7,IT,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,,,,,,,,
2022-03-07,A0000003,,,20,IT,26.9500007629395,,27.1800003051758,,,,24.9599990844727,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,8,,1,,,,1,,,,,,,1,,6,,,,,,3,,,,,,,,,,,,,,,
2022-03-07,A0000004,,,14,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,1,,4,,,,,,2,,,,,,,,,,,,,,,
2022-03-07,A0000005,,,4,DE,26.9500007629395,,27.1800003051758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08,A0000001,,,14,IT,35.9000015258789,,36.2000007629395,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,37.5500005086263,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,2,,1,,,,,,3,,,,,,,,,,,,,,,
2022-03-08,A0000002,,,8,IT,26.9500007629395,,,,,,,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2022-03-08,A0000003,,,21,LU,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.0266672770182,,,,,,28.8700004577637,,,26.5,,,,,,,,,,,,,8,,2,,,,,,,,,,,1,,3,,,,,,6,,,1,,,,,,,,,,,,
2022-03-08,A0000004,,,17,MC,25.9500007629395,,26.1700000762939,25.9500007629395,,,23.2900009155273,,,,,,,,,27.9500007629395,,,,,,,,,,,27.9500007629395,,,,,,,,,,,5,,4,1,,,2,,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,
2022-03-08,A0000005,,,4,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2022-03-09,A0000001,231,19,11,NL,35.9000015258789,,36.2000007629395,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,,,,,35.9500007629395,,,,,,,,,5,,1,,,,,,,,,,,1,,1,,,,,,2,,,,,,,1,,,,,,,,
2022-03-09,A0000002,149,33,9,IT,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,,,,,,,,
2022-03-09,A0000003,284,53,17,LU,25.4150004386902,,27.1800003051758,,,,,,,,,,,,,29.9500007629395,,,,,,28.8700004577637,,,26.5,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,6,,,,,,5,,,1,,,,,,,,,,,,
2022-03-09,A0000004,237,42,11,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,22.9099998474121,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,7,,,,,,1,,,,,,,,,,,,,,,
2022-03-09,A0000005,177,13,3,DE,26.9500007629395,,24.914999961853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,A0000001,220,3,9,NL,35.9000015258789,,,,,,,,,,,,,,,39.9500007629395,,,,,,,,,,,,,35.9500007629395,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,
2022-03-10,A0000002,140,35,9,FR,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2022-03-10,A0000003,281,61,20,SE,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,11,,2,,,,,,,,,,,2,,3,,,,,,1,,,,,,,,,,,,1,,,
2022-03-10,A0000004,229,42,16,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,9,,1,,,,,,,,,,,1,,3,,,,,,2,,,,,,,,,,,,,,,
2022-03-10,A0000005,173,10,3,ES,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,A0000001,212,2,4,NL,35.9000015258789,,,,,,,,,,,,,,,,,,,,,,,,35.2999992370606,,,,35.9500007629395,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,
2022-03-11,A0000002,136,40,3,IT,,,,,,,,,,,,,,26.9500007629395,,,,,,,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,
2022-03-11,A0000003,280,50,14,FR,26.9500007629395,,,,,,24.9599990844727,,,,,,,26.9500007629395,,29.9500007629395,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,
2022-03-11,A0000004,233,24,6,IT,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,,,,,,,,
2022-03-11,A0000005,169,12,3,DE,26.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,A0000001,208,1,9,IT,35.9000015258789,,36.2000007629395,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,3,,1,,,,,,2,,,,,,,,,,,,,,,
2022-03-12,A0000002,159,14,5,IT,26.9500007629395,,,,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,
2022-03-12,A0000003,268,43,20,NL,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,30.0000007629395,,,,,,,26.9500007629395,,,,,,,,,5,,,,,,,,,,,,,2,,7,,,,,,5,,,,,,,1,,,,,,,,
2022-03-12,A0000004,236,13,15,NL,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,27.9500007629395,,,,,,27.9500007629395,,,,,,,25.9500007629395,,,,,,,,,4,,,,,,,,,,,,,1,,7,,,,,,2,,,,,,,1,,,,,,,,
2022-03-12,A0000005,167,15,5,DE,26.9500007629395,,22.6499996185303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,A0000001,204,5,15,NL,35.9000015258789,,36.2000007629395,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,39.9500007629395,,,,,,,35.9500007629395,,,,,,,,,5,,2,,,,,,,,,,,1,,5,,,,,,1,,,,,,,1,,,,,,,,
2022-03-13,A0000002,158,14,12,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,,,29.9500007629395,,,,,,29.9500007629395,,,,,,,,,,,,,,,,7,,2,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2022-03-13,A0000003,268,41,18,IT,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.3960006713867,,,,,,29.9500007629395,,,,,,,,,,,,,,,,8,,2,,,,,,,,,,,1,,6,,,,,,1,,,,,,,,,,,,,,,
2022-03-13,A0000004,231,17,15,IT,25.2600005467733,,,,,,,,,,,,,,,27.9500007629395,,,,,,27.9500007629395,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,
2022-03-13,A0000005,164,15,11,NL,26.9500007629395,,,,,,,,,,,,,26.9500007629395,,29.9500007629395,,,,,,,,,,,,,26.9500007629395,,,,,,,,,6,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,1,,,,,,,,
2022-03-14,A0000001,179,15,9,IT,35.9000015258789,,,,,,,,,,,,,35.9500007629395,,39.9500007629395,,,,,,38.3800010681152,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,1,,,,,,2,,,,,,,,,,,,,,,
